image_name,question,answer
3e787a2f.jpg,What is the main color of the charger,white
3e787a2f.jpg,What is the shape of the charger,square
3e787a2f.jpg,What material appears to be used for the casing,plastic
3e787a2f.jpg,What type of plug does it have,us
3e83edd4.jpg,How many light heads does the fixture have,two
3e83edd4.jpg,What is the apparent material of the light fixture,plastic
3e83edd4.jpg,What is the main color of the light fixture,white
3e83edd4.jpg,What shape is the main body of the light,round
3e83edd4.jpg,What type of sensor is visible below the light,motion
3e8d4875.jpg,How many shoes are shown in the image,one
3e8d4875.jpg,Is the shoe open or closed-toe,closed
3e8d4875.jpg,What is the main color of the shoe,magenta
3e8d4875.jpg,What is the material of the shoe,velvet
3e8d4875.jpg,What type of shoe is this,loafer
3e90e05e.jpg,How many colors are in the pattern,three
3e90e05e.jpg,What is the main color of the bow tie,burgundy
3e90e05e.jpg,What is the pattern on the bow tie,diamond
3e90e05e.jpg,What is the shape of the bow tie,square
3e90e05e.jpg,What type of tie is shown,bowtie
3e94b438.jpg,How many individual drumsticks are shown,eight
3e94b438.jpg,How many pairs of drumsticks are shown,four
3e94b438.jpg,What is the main material of the drumsticks,maple
3e94b438.jpg,What is the overall color of the drumsticks,light
3e94b438.jpg,What is the shape of the drumstick tips,round
3e95d9ae.jpg,How many mounting flanges are visible,two
3e95d9ae.jpg,What is the apparent finish of the handrail,brushed
3e95d9ae.jpg,What is the main color of the handrail,silver
3e95d9ae.jpg,What is the material of the handrail,metal
3e95d9ae.jpg,What is the overall shape of the handrail,curved
3e98441c.jpg,What color are the laces,blue
3e98441c.jpg,What color is the midsole,white
3e98441c.jpg,What is the main color of the shoe,blue
3e98441c.jpg,What is the material of the inserts,suede
3e98441c.jpg,What is the style of the shoe,running
3ea0055f.jpg,How many shoe covers are in the set,six
3ea0055f.jpg,What color are the zippers,blue
3ea0055f.jpg,What is the main pattern on the shoe covers,triangles
3ea0055f.jpg,What is the primary color of the shoe covers,blue
3ea0055f.jpg,What shape are the handles,loops
3ea8f027.jpg,How many legs does the desk have,four
3ea8f027.jpg,What is the main color of the desktop surface,brown
3ea8f027.jpg,What is the primary material of the desk legs,metal
3ea8f027.jpg,What shape is the desktop,rectangular
3ea8f027.jpg,What type of device is shown on the desk,computer
3eafeeb3.jpg,What is the main color of the shoes,black
3eafeeb3.jpg,What is the sole color,black
3eafeeb3.jpg,What is the style of the loafer,penny
3eafeeb3.jpg,What material appears to be used for the shoe,leather
3eafeeb3.jpg,What type of shoe is shown,loafers
3eb57bc3.jpg,What is the closure type of the shoes,laces
3eb57bc3.jpg,What is the main color of the shoes,brown
3eb57bc3.jpg,What is the style of the shoe,formal
3eb57bc3.jpg,What material are the shoes seemingly made of,leather
3eb57bc3.jpg,What type of shoe is shown,oxfords
3ebafccf.jpg,How many straps are visible on the sandal,two
3ebafccf.jpg,What is the color of the buckle,brown
3ebafccf.jpg,What is the main color of the sandal's strap,yellow
3ebafccf.jpg,What is the type of heel on the sandal,flat
3ebafccf.jpg,What material appears to be used for the strap,leather
3ebb13aa.jpg,How many drawers does the dresser have,four
3ebb13aa.jpg,What is the finish of the dresser,glossy
3ebb13aa.jpg,What is the main color of the dresser,black
3ebb13aa.jpg,What is the material of the drawer handles,metal
3ebb13aa.jpg,What is the shape of the dresser,rectangular
3ec2286a.jpg,What is the color of the stripes,red
3ec2286a.jpg,What is the main color of the shoe,black
3ec2286a.jpg,What is the material of the upper,knit
3ec2286a.jpg,What is the style of the shoe,slip
3ec2286a.jpg,What is the type of sole,flat
3ec4eb00.jpg,How many boxes are shown,three
3ec4eb00.jpg,What color is the lid of the boxes,beige
3ec4eb00.jpg,What color is the main body of the boxes,brown
3ec4eb00.jpg,What is the apparent material of the boxes,fabric
3ec4eb00.jpg,What is the main shape of the boxes,square
3ed43ed5.jpg,How many hands does the clock have,two
3ed43ed5.jpg,What are the numerals on the clock,roman
3ed43ed5.jpg,What is the color of the clock face,beige
3ed43ed5.jpg,What is the main color of the frame,black
3ed43ed5.jpg,What is the shape of the clock,round
3edd307b.jpg,How many earrings are shown,two
3edd307b.jpg,What is the main metal color,platinum
3edd307b.jpg,What is the setting of the stones,prong
3edd307b.jpg,What is the shape of the earrings,hoops
3edd307b.jpg,What is the visible shape of the stones,round
3ee1be5e.jpg,Are the towels folded,yes
3ee1be5e.jpg,How many stacks of towels are there,three
3ee1be5e.jpg,What is the apparent texture of the towels,plush
3ee1be5e.jpg,What is the main color of the towels,grey
3ee1be5e.jpg,What is the shape of the towel stack,rectangular
3ee3a90b.jpg,How many boxes are in a case,twenty
3ee3a90b.jpg,What is the main color of the gloves,translucent
3ee3a90b.jpg,What is the material of the gloves,polyethylene
3ee3a90b.jpg,What is the size of the gloves shown,medium
3ee3a90b.jpg,What is the type of the gloves,disposable
3ee4570d.jpg,How many bars are there for hanging towels,two
3ee4570d.jpg,What is the finish of the metal,nickel
3ee4570d.jpg,What is the main shape of the base,oval
3ee4570d.jpg,What is the material of the stand,metal
3ee4570d.jpg,What is the overall style of the stand,modern
3ef3494b.jpg,What is the color of the stripes,orange
3ef3494b.jpg,What is the main color of the shoe,black
3ef3494b.jpg,What is the material of the upper,knit
3ef3494b.jpg,What is the style of the shoe,slip
3ef3494b.jpg,What type of sole does the shoe have,flat
3efdc331.jpg,How many visible clasps are there on the bracelet,two
3efdc331.jpg,What is the main shape of the bracelet,bangle
3efdc331.jpg,What is the overall style of the bracelet,simple
3efdc331.jpg,What is the primary metal apparent in the bracelet,gold
3efdc331.jpg,What is the texture of the bracelet's surface,braided
3f0046b3.jpg,How many visible seams are there on the sheet's top edge,one
3f0046b3.jpg,What is the apparent texture of the sheet,smooth
3f0046b3.jpg,What is the main color of the sheet,blue
3f0046b3.jpg,What is the shape of the folded sheet,rectangle
3f0046b3.jpg,What is the type of sheet shown,flat
3f105250.jpg,What is the main pattern on the slipper,plaid
3f105250.jpg,What is the primary color of the slipper,green
3f105250.jpg,What is the style of the slipper's closure,collapsible
3f105250.jpg,What material is the insole seemingly made of,shearling
3f105250.jpg,What type of shoe is shown,slipper
3f1180d2.jpg,What color are the prominent flowers in the embroidery,pink
3f1180d2.jpg,What is the main color of the shoe's upper,denim
3f1180d2.jpg,What is the sole's main color,white
3f1180d2.jpg,What is the style of the shoe,slip
3f1180d2.jpg,What type of floral pattern is embroidered on the shoe,roses
3f1566b0.jpg,How many drawers are visible on the desk,three
3f1566b0.jpg,What color are the drawers,white
3f1566b0.jpg,What is the main color of the desk's surface,grey
3f1566b0.jpg,What is the shape of the desk's main surface,rectangular
3f1566b0.jpg,What type of electronic device is on the desk,laptop
3f16d59a.jpg,What are the numbers on the clock face,arabic
3f16d59a.jpg,What color are the hands,black
3f16d59a.jpg,What color is the frame,black
3f16d59a.jpg,What is the main design on the clock face,wood
3f16d59a.jpg,What is the shape of the clock,round
3f1783a0.jpg,How many straps does the sandal have,two
3f1783a0.jpg,What is the main color of the sandal,blue
3f1783a0.jpg,What is the material of the sandal straps,suede
3f1783a0.jpg,What type of closure does the sandal have,buckle
3f1783a0.jpg,What type of heel does the sandal have,block
3f21f718.jpg,What are the accent stones,diamonds
3f21f718.jpg,What is the earring style,drop
3f21f718.jpg,What is the main gemstone color,red
3f21f718.jpg,What is the metal color,silver
3f21f718.jpg,What is the shape of the main gemstone,oval
3f221c7c.jpg,How many colors are speckled on the roller,two
3f221c7c.jpg,What is the length of the foam roller in inches,eighteen
3f221c7c.jpg,What is the main color of the foam roller,blue
3f221c7c.jpg,What is the primary material of the foam roller,foam
3f221c7c.jpg,What is the shape of the foam roller,cylindrical
3f287cb1.jpg,How many rolls of garbage bags are shown,six
3f287cb1.jpg,What is the brand name printed on the packaging,presto
3f287cb1.jpg,What is the color of the garbage bags,black
3f287cb1.jpg,What is the main color of the packaging,white
3f287cb1.jpg,What is the shape of the garbage bag rolls,cylindrical
3f349a22.jpg,What is the main color of the handbag,peach
3f349a22.jpg,What is the primary closure type of the handbag,drawstring
3f349a22.jpg,What is the shape of the handbag,tote
3f349a22.jpg,What kind of embellishment is present on the handbag,charm
3f349a22.jpg,What material appears to be used for the handbag,leather
3f3cadb7.jpg,What is the color of the clock frame,black
3f3cadb7.jpg,What is the design on the clock face,paisley
3f3cadb7.jpg,What is the main color of the clock face,purple
3f3cadb7.jpg,What is the shape of the clock,round
3f3cadb7.jpg,What type of hands does the clock have,black
3f4390cb.jpg,How many shoes are in the image,one
3f4390cb.jpg,What is the apparent material of the shoe,suede
3f4390cb.jpg,What is the main color of the shoe,blue
3f4390cb.jpg,What is the style of the shoe's toe,round
3f4390cb.jpg,What type of shoe is shown,flat
3f4d2479.jpg,How many earrings are shown in the image,two
3f4d2479.jpg,What is the apparent finish of the earrings,shiny
3f4d2479.jpg,What is the main color of the earrings,gold
3f4d2479.jpg,What is the shape of the earrings,round
3f4d2479.jpg,What is the style of the earrings,hoops
3f5067f6.jpg,How many shelves does the unit have,three
3f5067f6.jpg,Is the shelving unit on wheels,yes
3f5067f6.jpg,What color are the wheels,black
3f5067f6.jpg,What is the main color of the shelving unit,chrome
3f5067f6.jpg,What material are the shelves made of,metal
3f5af85f.jpg,How many plates are shown stacked,two
3f5af85f.jpg,What fruit is on top of the plates,pomegranate
3f5af85f.jpg,What is the apparent material of the plates,ceramic
3f5af85f.jpg,What is the main shape of the plates,round
3f5af85f.jpg,What is the predominant color of the plates,white
3f5b2704.jpg,What is the color of the pull tab,red
3f5b2704.jpg,What is the main color of the shoe,black
3f5b2704.jpg,What is the shoe type,slip
3f5b2704.jpg,What is the sole color,white
3f5b2704.jpg,What is the upper material,mesh
3f60b6fc.jpg,What is the boot height,ankle
3f60b6fc.jpg,What is the heel type,block
3f60b6fc.jpg,What is the main color of the boots,black
3f60b6fc.jpg,What is the shape of the toe,round
3f60b6fc.jpg,What material appears to be used for the heel,wood
3f62f690.jpg,How many seats does the sofa have,three
3f62f690.jpg,What color are the throw pillows,beige
3f62f690.jpg,What is the apparent material of the sofa,leatherette
3f62f690.jpg,What is the main color of the sofa,brown
3f62f690.jpg,What is the shape of the sofa's arms,rounded
3f6b59d8.jpg,Is the back of the shoe open or closed,open
3f6b59d8.jpg,What is the color of the shoe,brown
3f6b59d8.jpg,What is the main material of the shoe,leather
3f6b59d8.jpg,What is the shape of the toe,rounded
3f6b59d8.jpg,What is the style of the shoe,moccasins
3f723734.jpg,How many layers are visible,two
3f723734.jpg,What is the apparent texture of the top layer,smooth
3f723734.jpg,What is the main color of the protector,blue
3f723734.jpg,What is the overall state of the protector shown,folded
3f723734.jpg,What is the shape of the protector,rectangular
3f789b57.jpg,How many chairs are shown in the image,two
3f789b57.jpg,What is the main color of the chairs,white
3f789b57.jpg,What is the shape of the chair seat,curved
3f789b57.jpg,What material are the chair legs made of,metal
3f789b57.jpg,What type of base do the chairs have,wheels
3f814c39.jpg,What is the main color of the door lever,black
3f814c39.jpg,What is the shape of the lever handles,curve
3f814c39.jpg,What is the style of the door handle,lever
3f814c39.jpg,What metal is visible around the keyhole,brass
3f814c39.jpg,What type of keyhole is shown,standard
3f839f8b.jpg,How many straps are visible on the sandal,four
3f839f8b.jpg,What is the main color of the sandal,black
3f839f8b.jpg,What is the sole's general shape,flat
3f839f8b.jpg,What material appears to be used for the straps,leather
3f839f8b.jpg,What type of footwear is shown,sandals
3f86abe5.jpg,What is the heel type,stiletto
3f86abe5.jpg,What is the main color of the shoe,blue
3f86abe5.jpg,What is the material of the shoe,suede
3f86abe5.jpg,What is the shoe's type,boot
3f86abe5.jpg,What is the toe shape,pointed
3f887ad1.jpg,How many pearls are on each earring,one
3f887ad1.jpg,What is the apparent material of the flower component,mother
3f887ad1.jpg,What is the color of the pearls,white
3f887ad1.jpg,What is the shape of the main earring component,flower
3f887ad1.jpg,What type of metal are the earring hooks,silver
3f8d3954.jpg,How many drawers does the cabinet have,two
3f8d3954.jpg,What is the main color of the bedside cabinet,white
3f8d3954.jpg,What is the shape of the cabinet,square
3f8d3954.jpg,What is the type of surface finish,gloss
3f8d3954.jpg,What material are the drawer handles made of,metal
3f97fb68.jpg,What is the main color of the cable,silver
3f97fb68.jpg,What is the overall shape of the cable,coiled
3f97fb68.jpg,What material is the cable braided with,nylon
3f97fb68.jpg,What type of connector is on the USB end,usb
