path,question,answer
1c/1cd8cb45.jpg,What color is the main gemstone,purple
1c/1cd8cb45.jpg,What is the metal of the chain,silver
1c/1cd8cb45.jpg,What is the setting style of the main stone,prong
1c/1cd8cb45.jpg,How many accent stones are visible,four
1c/1cda1898.jpg,What is the main color of the charger,black
1c/1cda1898.jpg,How many USB-C ports are visible,one
1c/1cda1898.jpg,What is the shape of the charger,cube
1c/1cda1898.jpg,What type of plug is shown,us
1c/1cda1898.jpg,What material appears to be used for the casing,plastic
1c/1ce208e1.jpg,What is the main color of the desk,oak
1c/1ce208e1.jpg,How many drawers does the desk have,one
1c/1ce208e1.jpg,What is the shape of the desk's top,rectangular
1c/1ce208e1.jpg,What is the material of the desk's drawer handle,metal
1c/1ce208e1.jpg,What is the overall style of the desk,simple
1c/1ce5aa52.jpg,What is the main shape of the glass,oval
1c/1ce5aa52.jpg,What is the material of the glass,glass
1c/1ce5aa52.jpg,What is the color of the glass,transparent
1c/1ce5aa52.jpg,Is the glass stemmed or stemless,stemless
1c/1ce5aa52.jpg,How many glasses are shown in the image,one
1c/1ce6bc7d.jpg,What is the main color of the board,white
1c/1ce6bc7d.jpg,What is the shape of the board,rectangular
1c/1ce6bc7d.jpg,Is the board framed,no
1c/1ce6bc7d.jpg,What material appears to be used for the board,glass
1c/1ce6bc7d.jpg,What is attached at the bottom of the board,tray
1c/1cfaf133.jpg,What is the main color of the washing machine,grey
1c/1cfaf133.jpg,What is the type of washing machine shown,top
1c/1cfaf133.jpg,What color is the top panel of the machine,black
1c/1cfaf133.jpg,How many feet does the machine appear to have,four
1c/1cfaf133.jpg,What is the shape of the washing machine,rectangular
1c/1cfba915.jpg,What is the main color of the clock's frame,black
1c/1cfba915.jpg,What is the shape of the clock,round
1c/1cfba915.jpg,What is the dominant color of the clock's face,white
1c/1cfba915.jpg,What is the apparent material of the center design,wood
1c/1cfba915.jpg,What type of hands does the clock have,black
1d/1d14f429.jpg,What is the main color of the leather part of the bracelet,navy
1d/1d14f429.jpg,What material is the central part of the bracelet made of,steel
1d/1d14f429.jpg,What is the pattern of the woven metal section,braided
1d/1d14f429.jpg,What is the shape of the clasp,round
1d/1d14f429.jpg,How many metal accents are there on the bracelet,three
1d/1d1768b7.jpg,What is the main pattern on the bedding,snowflakes
1d/1d1768b7.jpg,What is the primary color of the sham,grey
1d/1d1768b7.jpg,What type of bed is shown,standard
1d/1d1768b7.jpg,What is the material of the sham,flannel
1d/1d1768b7.jpg,What size is the sham,standard
1d/1d1912ba.jpg,What is the main color of the gloves,grey
1d/1d1912ba.jpg,What is the coating material on the gloves,nitrile
1d/1d1912ba.jpg,What is the liner material of the gloves,nylon
1d/1d1912ba.jpg,How many gloves are shown in the image,two
1d/1d1912ba.jpg,What size are the gloves,xs
1d/1d19b90f.jpg,What is the main color of the desk,white
1d/1d19b90f.jpg,How many drawers does the desk have,one
1d/1d19b90f.jpg,What is the shape of the desk's top,rectangular
1d/1d19b90f.jpg,What is the apparent material of the desk,wood
1d/1d19b90f.jpg,How many legs does the desk have,four
1d/1d1ef835.jpg,What is the main color of the cabinet,black
1d/1d1ef835.jpg,How many doors does the cabinet have,two
1d/1d1ef835.jpg,What is the shape of the cabinet,rectangular
1d/1d1ef835.jpg,What material are the handles made of,metal
1d/1d1ef835.jpg,What is the style of the cabinet's handles,bar
1d/1d3835fd.jpg,What is the main color of the heater's body,brown
1d/1d3835fd.jpg,What is the shape of the top reflector,round
1d/1d3835fd.jpg,What material is the top of the tank made of,stainless
1d/1d3835fd.jpg,How many knobs are visible on the heater,one
1d/1d3835fd.jpg,What is the general shape of the heater,cylindrical
1d/1d3bfcde.jpg,What is the main color of the yoga strap,blue
1d/1d3bfcde.jpg,What material appears to be used for the strap,cotton
1d/1d3bfcde.jpg,What shape is the yoga strap rolled into,coil
1d/1d3bfcde.jpg,What type of buckle is present on the strap,metal
1d/1d3bfcde.jpg,How many D-rings are visible on the strap,two
1d/1d3cde27.jpg,What is the main color of the pen barrels,transparent
1d/1d3cde27.jpg,What color are the pen clips,blue
1d/1d3cde27.jpg,What is the apparent writing point of the pens,medium
1d/1d3cde27.jpg,How many pens are shown in the image,twelve
1d/1d3cde27.jpg,What is the apparent ink color of the pens,black
1d/1d3d9812.jpg,What is the main color of the power bank,black
1d/1d3d9812.jpg,What type of connector is on one end of the cable,lightning
1d/1d3d9812.jpg,What type of connector is on the other end of the cable,usb
1d/1d3d9812.jpg,How many LED indicator lights are on the power bank,four
1d/1d3d9812.jpg,What shape is the power bank,rectangular
1d/1d3f7c03.jpg,What is the main color of the sandal,brown
1d/1d3f7c03.jpg,What is the style of the sandal,thong
1d/1d3f7c03.jpg,What material appears to be used for the upper part of the sandal,leather
1d/1d3f7c03.jpg,What color is the sole of the sandal,black
1d/1d3f7c03.jpg,How many straps are visible on the sandal's upper,one
1d/1d43accf.jpg,What is the shape of the gemstone,cushion
1d/1d43accf.jpg,What is the main color of the metal,gold
1d/1d43accf.jpg,What is the color of the gemstone,green
1d/1d43accf.jpg,What is the type of necklace,pendant
1d/1d43accf.jpg,What is the setting style of the gemstone,checkerboard
1d/1d55849c.jpg,What is the main color of the shoes,grey
1d/1d55849c.jpg,What type of laces are on the shoes,yellow
1d/1d55849c.jpg,What is the material of the sole,grey
1d/1d55849c.jpg,What is the style of the shoe,formal
1d/1d55849c.jpg,What type of shoe is shown,leather
1d/1d5b2af7.jpg,What is the main color of the shoe,black
1d/1d5b2af7.jpg,What type of closure does the shoe have,laces
1d/1d5b2af7.jpg,What is the style of the shoe's toe,cap
1d/1d5b2af7.jpg,What appears to be the material of the shoe,leather
1d/1d5b2af7.jpg,What is the overall style of the shoe,formal
1d/1d67ac69.jpg,What is the main color of the items,black
1d/1d67ac69.jpg,How many gloves are shown,two
1d/1d67ac69.jpg,What type of hat is shown,beanie
1d/1d67ac69.jpg,What is the primary material of the items,knit
1d/1d67ac69.jpg,How many items are in the set,three
1d/1d75f09c.jpg,What is the main color of the loveseat,cinnamon
1d/1d75f09c.jpg,How many pillows are on the loveseat,two
1d/1d75f09c.jpg,What is the primary material of the loveseat,fabric
1d/1d75f09c.jpg,What color are the pillows,off
1d/1d75f09c.jpg,What is the style of the loveseat,traditional
1d/1d79a648.jpg,What is the primary material of the tray,wood
1d/1d79a648.jpg,What is the shape of the tray,rectangular
1d/1d79a648.jpg,What is the main color of the tray,brown
1d/1d79a648.jpg,How many handles does the tray have,two
1d/1d79a648.jpg,What shapes are the cutouts on the tray,circles
1d/1d7d3f2f.jpg,What is the main shape of the decanter,pear
1d/1d7d3f2f.jpg,What is the primary color of the decanter,clear
1d/1d7d3f2f.jpg,How many decanters are shown in the image,one
1d/1d7d3f2f.jpg,What appears to be the material of the decanter,plastic
1d/1d7d3f2f.jpg,What design element is visible near the top of the decanter,ring
1d/1d7e0029.jpg,What is the main color of the box,blue
1d/1d7e0029.jpg,What is the shape of the box,cube
1d/1d7e0029.jpg,How many handles are visible,one
1d/1d7e0029.jpg,What material is the box made of,fabric
1d/1d7e0029.jpg,What is on the front of the box,label
1d/1d7e3221.jpg,What is the main color of the sheet,blue
1d/1d7e3221.jpg,What is the type of sheet shown,flat
1d/1d7e3221.jpg,What is the pattern on the sheet,stripes
1d/1d7e3221.jpg,What material is the sheet made of,microfiber
1d/1d7e3221.jpg,What is the bed's headboard color,grey
1d/1d823684.jpg,What is the main color of the boxes,pink
1d/1d823684.jpg,What is the pattern on the boxes,chevron
1d/1d823684.jpg,How many boxes are in the set,three
1d/1d823684.jpg,What is the shape of the boxes,square
1d/1d823684.jpg,What is the material of the boxes,fabric
1d/1d890fef.jpg,What is the main pattern on the beanbag cover,chevron
1d/1d890fef.jpg,What is the primary color of the beanbag cover,black
1d/1d890fef.jpg,How many main colors are present on the beanbag,two
1d/1d890fef.jpg,What is the shape of the beanbag,pear
1d/1d890fef.jpg,What is the apparent material of the beanbag cover,cloth
1d/1d917dd4.jpg,What is the shape of the central stone,round
1d/1d917dd4.jpg,What is the dominant color of the necklace,gold
1d/1d917dd4.jpg,What is the apparent metal of the chain,gold
1d/1d917dd4.jpg,What is the setting style of the central stone,solitaire
1d/1d917dd4.jpg,What is the type of necklace shown,pendant
1d/1da38bbe.jpg,What is the main color of the shoe,olive
1d/1da38bbe.jpg,What type of shoe is shown,loafers
1d/1da38bbe.jpg,What color is the stitching detail,gold
1d/1da38bbe.jpg,What is the primary material of the upper,canvas
1d/1da38bbe.jpg,What color is the midsole stripe,navy
1d/1dae7b43.jpg,What is the main color of the ottoman,black
1d/1dae7b43.jpg,What is the shape of the ottoman,rectangular
1d/1dae7b43.jpg,What material is the ottoman's top made of,leather
1d/1dae7b43.jpg,What is the style of the ottoman's top,tufted
1d/1dae7b43.jpg,What is under the ottoman seat,shelf
1d/1db06c0e.jpg,What is the main color of the easel,grey
1d/1db06c0e.jpg,What color is the chalkboard surface,black
1d/1db06c0e.jpg,How many sides does the easel have,two
1d/1db06c0e.jpg,What material appears to be used for the frame,metal
1d/1db06c0e.jpg,Is there a tray or shelf on the easel,yes
1d/1db5be14.jpg,What is the main color of the shoe,black
1d/1db5be14.jpg,What is the material of the shoe,suede
1d/1db5be14.jpg,What is the type of heel,block
1d/1db5be14.jpg,What adorns the toe of the shoe,pompom
1d/1db5be14.jpg,What type of shoe is shown,mule
1d/1db9d8be.jpg,What is the main color of the doorknob,brass
1d/1db9d8be.jpg,What is the shape of the main knob,round
1d/1db9d8be.jpg,What type of metal appears to be used,brass
1d/1db9d8be.jpg,How many knobs are shown in the image,one
1d/1db9d8be.jpg,What is the overall style of the doorknob,simple
1d/1dbab7b0.jpg,What is the main color of the faucet,chrome
1d/1dbab7b0.jpg,How many handles does the faucet have,two
1d/1dbab7b0.jpg,What type of spout does the faucet have,arc
1d/1dbab7b0.jpg,Does the faucet include a sprayer,yes
1d/1dbab7b0.jpg,What is the finish of the faucet,polished
1d/1dc4fa2c.jpg,What is the main style of the shoe,chelsea
1d/1dc4fa2c.jpg,What is the apparent material of the shoe,suede
1d/1dc4fa2c.jpg,What color are the shoes,beige
1d/1dc4fa2c.jpg,What is the shape of the toe,pointed
1d/1dc4fa2c.jpg,What is the heel type,flat
1d/1dcc016f.jpg,What is the main color of the binder,green
1d/1dcc016f.jpg,What is the shape of the binder,round
1d/1dcc016f.jpg,How many rings does the binder have,three
1d/1dcc016f.jpg,What is the binder's apparent material,cardboard
1d/1dcc016f.jpg,Is the binder open or closed,closed
1d/1ddba5a7.jpg,What is the shape of the earring setting,flower
1d/1ddba5a7.jpg,What is the main color of the gemstone,green
1d/1ddba5a7.jpg,What type of earring is shown,studs
1d/1ddba5a7.jpg,What is the apparent metal of the earring,silver
1d/1ddba5a7.jpg,How many earrings are in the image,two
1d/1dddd565.jpg,What is the metal of the necklace,gold
1d/1dddd565.jpg,What is the shape of the gemstone,round
1d/1dddd565.jpg,What is the setting style of the gemstone,bezel
1d/1dddd565.jpg,What is the color of the metal,white
1d/1dddd565.jpg,What is the main type of jewelry shown,necklace
1d/1de01a8f.jpg,What is the shape of the pendant,cross
1d/1de01a8f.jpg,What is the main color of the necklace,black
1d/1de01a8f.jpg,What type of chain is used,box
1d/1de01a8f.jpg,How many arms does the cross have,four
1d/1de01a8f.jpg,What is the material of the pendant,metal
1d/1de9e295.jpg,What is the main color of the wallet,brown
1d/1de9e295.jpg,How many card slots are visible,four
1d/1de9e295.jpg,What appears to be the material of the wallet,leather
1d/1de9e295.jpg,What is the overall shape of the wallet,rectangular
1d/1de9e295.jpg,Is the wallet design simple or complex,simple
1d/1dfa3b36.jpg,What is the main material of the pastry wheel,stainless
1d/1dfa3b36.jpg,What is the shape of the cutting wheel,round
1d/1dfa3b36.jpg,What is the overall color of the pastry wheel,silver
1d/1dfa3b36.jpg,What is at the end of the handle,loop
1d/1dfa3b36.jpg,How many cutting edges does the wheel have,many
1d/1dff0731.jpg,What is the main color of the shoe rack,black
1d/1dff0731.jpg,What is the shape of the seat cushion,rectangular
1d/1dff0731.jpg,How many doors does the shoe rack have,two
1d/1dff0731.jpg,What material is the seat cushion seemingly made of,fabric
1d/1dff0731.jpg,What is the type of flooring visible in the image,wood
1e/1e008cbf.jpg,What is the main color of the sandal,silver
1e/1e008cbf.jpg,What material is the sole made of,cork
1e/1e008cbf.jpg,What is the type of sandal shown,slingback
1e/1e008cbf.jpg,What is the primary material of the straps,leather
1e/1e008cbf.jpg,How many straps cross over the foot,two
1e/1e00bd6c.jpg,What is the main color of the cable,black
1e/1e00bd6c.jpg,What type of connector is on the left,hdmi
1e/1e00bd6c.jpg,What type of connector is on the right,displayport
1e/1e00bd6c.jpg,What is the material of the cable housing,plastic
1e/1e00bd6c.jpg,How many connectors are there in total,two
1e/1e07aa1a.jpg,What is the main color of the shoe,red
1e/1e07aa1a.jpg,What type of heel does the shoe have,block
1e/1e07aa1a.jpg,What material is the shoe made of,suede
1e/1e07aa1a.jpg,What style is the shoe,maryjane
1e/1e07aa1a.jpg,How many straps does the shoe have,one
1e/1e08049d.jpg,What is the shape of the pendant,oval
1e/1e08049d.jpg,What is the primary metal of the necklace,steel
1e/1e08049d.jpg,What is the color of the lines on the pendant,black
1e/1e08049d.jpg,How many diamonds are visible on the pendant,one
1e/1e08049d.jpg,What is the color of the pendant,silver
1e/1e0ac594.jpg,What is the main color of the bag,black
1e/1e0ac594.jpg,What is the primary material of the bag,fabric
1e/1e0ac594.jpg,How many main buckles are visible on the bag,four
1e/1e0ac594.jpg,Does the bag have a shoulder strap,yes
1e/1e0ac594.jpg,What type of handle does the bag have,padded
1e/1e1a1ba0.jpg,What is the shape of the main gemstone,square
1e/1e1a1ba0.jpg,What color is the main gemstone,purple
1e/1e1a1ba0.jpg,What is the metal of the chain,silver
1e/1e1a1ba0.jpg,What is the setting style of the central stone,halo
1e/1e1a1ba0.jpg,What is the overall style of the necklace,pendant
1e/1e36d4f0.jpg,What is the main color of the charger,black
1e/1e36d4f0.jpg,What is the shape of the charging pad,round
1e/1e36d4f0.jpg,What type of connector is visible on the cable,usb
1e/1e36d4f0.jpg,What is the surface of the charging pad like,smooth
1e/1e36d4f0.jpg,How many charging pads are shown,one
1e/1e3d4605.jpg,What is the main color of the chairs,brown
1e/1e3d4605.jpg,What is the shape of the table,square
1e/1e3d4605.jpg,What material are the chair cushions made of,fabric
1e/1e3d4605.jpg,How many chairs are in the set,two
1e/1e3d4605.jpg,What is the type of table included,glass
1e/1e415de9.jpg,What is the main color of the scratching post,beige
1e/1e415de9.jpg,What material is the scratching post covered in,sisal
1e/1e415de9.jpg,What shape is the base of the scratching post,round
1e/1e415de9.jpg,What is attached to the top of the post,ball
1e/1e415de9.jpg,How many posts are visible,one
1e/1e458e7c.jpg,What is the main color of the hook,black
1e/1e458e7c.jpg,How many prongs does the hook have,three
1e/1e458e7c.jpg,What is the shape of the hook's prongs,curved
